pre,suff,count,wikt
queer,lord,30.0,True
queer,clown,0.0,False
queer,slut,0.0,False
queer,pirate,0.0,False
queer,bro,9.0,False
queer,nazi,0.0,False
queer,whore,1.0,False
queer,boy,218.0,False
queer,boi,59.0,False
queer,burglar,0.0,False
queer,bandit,0.0,False
queer,bitch,3.0,False
queer,waffle,0.0,False
queer,burger,23.0,False
queer,cake,15.0,False
queer,nugget,1.0,False
queer,rag,0.0,False
queer,nozzle,1.0,False
queer,stain,2.0,False
queer,wagon,0.0,False
queer,weed,1.0,False
queer,hat,0.0,False
queer,canoe,0.0,False
queer,boat,10.0,False
queer,stick,5.0,False
queer,socket,0.0,False
queer,trumpet,0.0,False
queer,mitten,0.0,False
queer,twat,0.0,False
queer,dick,7.0,False
queer,cunt,6.0,False
queer,ass,64.0,False
queer,cock,0.0,False
queer,balls,15.0,False
queer,face,22.0,False
queer,head,7.0,False
queer,nuts,3.0,False
queer,brain,0.0,False
queer,brains,1.0,False
queer,knuckle,0.0,False
queer,mouth,2.0,False
queer,nose,5.0,False
queer,skull,1.0,False
queer,tard,16.0,False
queer,oid,29.0,False
queer,ster,2.0,False
queer,azoid,0.0,False
queer,let,3.0,False
queer,fuck,13.0,False
queer,shit,22.0,False
queer,fart,55.0,False
queer,wit,0.0,False
queer,lib,2.0,False
queer,breath,1.0,False
fag,wad,119.0,False
fag,bag,907.0,False
fag,bucket,16.0,False
fag,sack,9.0,False
fag,ball,156.0,False
fag,splash,0.0,False
fag,pot,10.0,False
fag,pile,7.0,False
fag,weasel,2.0,False
fag,monkey,7.0,False
fag,dog,17.0,False
fag,rat,9.0,False
fag,bird,1.0,False
fag,goblin,0.0,False
fag,puffin,19.0,False
fag,licker,6.0,False
fag,muncher,32.0,False
fag,fucker,39.0,False
fag,sucker,1.0,False
fag,lord,2153.0,False
fag,clown,4.0,False
fag,slut,101.0,False
fag,pirate,1.0,False
fag,bro,51.0,False
fag,nazi,6.0,False
fag,whore,31.0,False
fag,boy,1999.0,True
fag,boi,890.0,False
fag,burglar,0.0,False
fag,bandit,0.0,False
fag,bitch,48.0,False
fag,waffle,5.0,False
fag,burger,19.0,False
fag,cake,13.0,False
fag,nugget,13.0,False
fag,rag,11.0,False
fag,nozzle,7.0,False
fag,stain,13.0,False
fag,wagon,106.0,False
fag,weed,7.0,False
fag,hat,373.0,False
fag,canoe,1.0,False
fag,boat,39.0,False
fag,stick,102.0,False
fag,socket,0.0,False
fag,trumpet,0.0,False
fag,mitten,0.0,False
fag,twat,10.0,False
fag,dick,63.0,False
fag,cunt,64.0,False
fag,ass,246.0,False
fag,cock,13.0,False
fag,balls,390.0,False
fag,face,215.0,True
fag,head,51.0,False
fag,nuts,75.0,False
fag,brain,3.0,False
fag,brains,5.0,False
fag,knuckle,3.0,False
fag,mouth,46.0,False
fag,nose,8.0,False
fag,skull,0.0,False
fag,tard,1074.0,True
fag,oid,35.0,False
fag,ster,65.0,False
fag,azoid,17.0,False
fag,let,303.0,True
fag,fuck,134.0,False
fag,shit,413.0,False
fag,fart,15.0,False
fag,wit,7.0,False
fag,lib,5.0,False
fag,breath,17.0,False
douche,wad,1447.0,True
douche,bag,1167302.475,True
douche,bucket,400.0,False
douche,sack,87.0,False
douche,ball,226.0,False
douche,splash,2.0,False
douche,pot,29.0,False
douche,pile,22.0,False
douche,weasel,233.0,False
douche,monkey,243.0,False
douche,dog,17.0,False
douche,rat,10.0,False
douche,bird,46.0,False
douche,goblin,29.0,False
douche,puffin,0.0,False
douche,licker,16.0,False
douche,muncher,10.0,False
douche,fucker,93.0,False
douche,sucker,17.0,False
douche,lord,3651.0,True
douche,clown,258.0,False
douche,slut,6.0,False
douche,pirate,5.0,False
douche,bro,5570.0,True
douche,nazi,12.0,False
douche,whore,25.0,False
douche,boy,191.0,False
douche,boi,11.0,False
douche,burglar,7.0,False
douche,bandit,6.0,False
douche,bitch,52.0,False
douche,waffle,1718.0,False
douche,burger,183.0,True
douche,cake,223.0,False
douche,nugget,2106.0,False
douche,rag,173.0,False
douche,nozzle,46106.725000000006,True
douche,stain,45.0,False
douche,wagon,762.0,True
douche,weed,42.0,False
douche,hat,489.0,False
douche,canoe,25607.0,True
douche,boat,81.0,False
douche,stick,74.0,False
douche,socket,3.0,False
douche,trumpet,30.0,False
douche,mitten,1.0,False
douche,twat,184.0,False
douche,dick,493.0,False
douche,cunt,636.0,False
douche,ass,137.0,False
douche,cock,316.0,False
douche,balls,76.0,False
douche,face,1400.0,True
douche,head,115.0,False
douche,nuts,134.0,False
douche,brain,23.0,False
douche,brains,2.0,False
douche,knuckle,349.0,False
douche,mouth,18.0,False
douche,nose,15.0,False
douche,skull,3.0,False
douche,tard,1533.0,False
douche,oid,0.0,False
douche,ster,78.0,False
douche,azoid,1.0,False
douche,let,28.0,False
douche,fuck,1726.0,False
douche,shit,50.0,False
douche,fart,61.0,False
douche,wit,35.0,False
douche,lib,61.0,False
douche,breath,14.0,False
jerk,wad,9572.0,True
jerk,bag,1678.0,False
jerk,bucket,4.0,False
jerk,sack,6.0,False
jerk,ball,62.0,False
jerk,splash,0.0,False
jerk,pot,29.0,False
jerk,pile,2.0,False
jerk,weasel,19.0,False
jerk,monkey,12.0,False
jerk,dog,29.0,False
jerk,rat,26.0,False
jerk,bird,26.0,False
jerk,goblin,0.0,False
jerk,puffin,0.0,False
jerk,licker,0.0,False
jerk,muncher,0.0,False
jerk,fucker,2.0,False
jerk,sucker,0.0,False
jerk,lord,26.0,False
jerk,clown,2.0,False
jerk,slut,29.0,False
jerk,pirate,0.0,False
jerk,bro,22.0,False
jerk,nazi,0.0,False
jerk,whore,1.0,False
jerk,boy,291.0,False
jerk,boi,51.0,False
jerk,burglar,0.0,False
jerk,bandit,1.0,False
jerk,bitch,15.0,False
jerk,waffle,41.0,False
jerk,burger,30.0,False
jerk,cake,3.0,False
jerk,nugget,31.0,False
jerk,rag,3.0,False
jerk,nozzle,14.0,False
jerk,stain,16.0,False
jerk,wagon,490.0,False
jerk,weed,291.0,True
jerk,hat,23.0,False
jerk,canoe,1.0,False
jerk,boat,3.0,False
jerk,stick,13.0,False
jerk,socket,0.0,False
jerk,trumpet,0.0,False
jerk,mitten,0.0,False
jerk,twat,4.0,False
jerk,dick,51.0,False
jerk,cunt,2.0,False
jerk,ass,10866.0,True
jerk,cock,3.0,False
jerk,balls,25.0,False
jerk,face,13791.0,True
jerk,head,268.0,False
jerk,nuts,25.0,False
jerk,brain,383.0,False
jerk,brains,21.0,False
jerk,knuckle,0.0,False
jerk,mouth,5.0,False
jerk,nose,10.0,False
jerk,skull,0.0,False
jerk,tard,25.0,False
jerk,oid,36.0,False
jerk,ster,26.0,False
jerk,azoid,32.0,False
jerk,let,2.0,False
jerk,fuck,40.0,False
jerk,shit,21.0,False
jerk,fart,3.0,False
jerk,wit,4.0,False
jerk,lib,1.0,False
jerk,breath,1.0,False
dork,wad,307.0,True
dork,bag,34.0,False
dork,bucket,2.0,False
dork,sack,0.0,False
dork,ball,43.0,False
dork,splash,0.0,False
dork,pot,0.0,False
dork,pile,1.0,False
dork,weasel,4.0,False
dork,monkey,1.0,False
dork,dog,4.0,False
dork,rat,3.0,False
dork,bird,5.0,False
dork,goblin,0.0,False
dork,puffin,0.0,False
dork,licker,0.0,False
dork,muncher,4.0,False
dork,fucker,1.0,False
dork,sucker,1.0,False
dork,lord,460.0,False
dork,clown,1.0,False
dork,slut,0.0,False
dork,pirate,0.0,False
dork,bro,4.0,False
dork,nazi,0.0,False
dork,whore,0.0,False
dork,boy,38.0,False
dork,boi,4.0,False
dork,burglar,0.0,False
dork,bandit,0.0,False
dork,bitch,3.0,False
dork,waffle,11.0,False
dork,burger,11.0,False
dork,cake,1.0,False
dork,nugget,7.0,False
dork,rag,0.0,False
dork,nozzle,5.0,False
dork,stain,1.0,False
dork,wagon,7.0,False
dork,weed,7.0,True
dork,hat,2.0,False
dork,canoe,0.0,False
dork,boat,31.0,False
dork,stick,31.0,False
dork,socket,0.0,False
dork,trumpet,0.0,False
dork,mitten,0.0,False
dork,twat,0.0,False
dork,dick,9.0,False
dork,cunt,1.0,False
dork,ass,444.0,False
dork,cock,1.0,False
dork,balls,9.0,False
dork,face,309.0,True
dork,head,38.0,False
dork,nuts,13.0,False
dork,brain,11.0,False
dork,brains,36.0,False
dork,knuckle,0.0,False
dork,mouth,3.0,False
dork,nose,4.0,False
dork,skull,1.0,False
dork,tard,13.0,False
dork,oid,15.0,False
dork,ster,50.0,False
dork,azoid,73.0,True
dork,let,79.0,False
dork,fuck,12.0,False
dork,shit,18.0,False
dork,fart,5.0,False
dork,wit,1.0,False
dork,lib,0.0,False
dork,breath,2.0,False
creep,wad,60.0,False
creep,bag,92.0,False
creep,bucket,1.0,False
creep,sack,4.0,False
creep,ball,90.0,False
creep,splash,0.0,False
creep,pot,0.0,False
creep,pile,0.0,False
creep,weasel,0.0,False
creep,monkey,1.0,False
creep,dog,9.0,False
creep,rat,1.0,False
creep,bird,0.0,False
creep,goblin,0.0,False
creep,puffin,0.0,False
creep,licker,0.0,False
creep,muncher,0.0,False
creep,fucker,2.0,False
creep,sucker,0.0,False
creep,lord,137.0,False
creep,clown,0.0,False
creep,slut,0.0,False
creep,pirate,0.0,False
creep,bro,9.0,False
creep,nazi,0.0,False
creep,whore,0.0,False
creep,boy,15.0,False
creep,boi,5.0,False
creep,burglar,0.0,False
creep,bandit,0.0,False
creep,bitch,0.0,False
creep,waffle,0.0,False
creep,burger,0.0,False
creep,cake,21.0,False
creep,nugget,4.0,False
creep,rag,0.0,False
creep,nozzle,0.0,False
creep,stain,10.0,False
creep,wagon,8.0,False
creep,weed,2.0,False
creep,hat,12.0,False
creep,canoe,0.0,False
creep,boat,2.0,False
creep,stick,6.0,False
creep,socket,0.0,False
creep,trumpet,0.0,False
creep,mitten,0.0,False
creep,twat,0.0,False
creep,dick,14.0,False
creep,cunt,1.0,False
creep,ass,192.0,False
creep,cock,0.0,False
creep,balls,47.0,False
creep,face,159.0,False
creep,head,10.0,False
creep,nuts,2.0,False
creep,brain,1.0,False
creep,brains,1.0,False
creep,knuckle,0.0,False
creep,mouth,0.0,False
creep,nose,0.0,False
creep,skull,0.0,False
creep,tard,140.0,False
creep,oid,584.0,True
creep,ster,3581.0,False
creep,azoid,1999.0,True
creep,let,8.0,False
creep,fuck,49.0,False
creep,shit,56.0,False
creep,fart,0.0,False
creep,wit,0.0,False
creep,lib,0.0,False
creep,breath,0.0,False
dip,wad,2350.0,True
dip,bag,9.0,False
dip,bucket,0.0,False
dip,sack,0.0,False
dip,ball,2.0,False
dip,splash,0.0,False
dip,pot,3.0,False
dip,pile,0.0,False
dip,weasel,3.0,False
dip,monkey,1.0,False
dip,dog,8.0,False
dip,rat,0.0,False
dip,bird,1.0,False
dip,goblin,0.0,False
dip,puffin,0.0,False
dip,licker,2.0,False
dip,muncher,0.0,False
dip,fucker,13.0,False
dip,sucker,2.0,False
dip,lord,29.0,False
dip,clown,28.0,False
dip,slut,22.0,False
dip,pirate,0.0,False
dip,bro,5.0,False
dip,nazi,0.0,False
dip,whore,1.0,False
dip,boy,4.0,False
dip,boi,3.0,False
dip,burglar,0.0,False
dip,bandit,0.0,False
dip,bitch,0.0,False
dip,waffle,3.0,False
dip,burger,0.0,False
dip,cake,1.0,False
dip,nugget,32.0,False
dip,rag,0.0,False
dip,nozzle,8.0,False
dip,stain,9.0,False
dip,wagon,0.0,False
dip,weed,260.0,False
dip,hat,3.0,False
dip,canoe,0.0,False
dip,boat,0.0,False
dip,stick,59925.350000000006,True
dip,socket,0.0,False
dip,trumpet,0.0,False
dip,mitten,0.0,False
dip,twat,26.0,False
dip,dick,43.0,False
dip,cunt,31.0,False
dip,ass,1177.0,False
dip,cock,7.0,False
dip,balls,1.0,False
dip,face,40.0,False
dip,head,79.0,False
dip,nuts,38.0,False
dip,brain,10.0,False
dip,brains,1.0,False
dip,knuckle,2.0,False
dip,mouth,5.0,False
dip,nose,1.0,False
dip,skull,0.0,False
dip,tard,452.0,False
dip,oid,2.0,False
dip,ster,708.0,False
dip,azoid,0.0,False
dip,let,14.0,False
dip,fuck,1800.0,True
dip,shit,863706.675,True
dip,fart,9.0,False
dip,wit,206.0,False
dip,lib,8.0,False
dip,breath,0.0,False
nazi,wad,3.0,False
nazi,bag,1.0,False
nazi,bucket,0.0,False
nazi,sack,3.0,False
nazi,ball,180.0,False
nazi,splash,0.0,False
nazi,pot,1.0,False
nazi,pile,1.0,False
nazi,weasel,0.0,False
nazi,monkey,0.0,False
nazi,dog,10.0,False
nazi,rat,2.0,False
nazi,bird,14.0,False
nazi,goblin,0.0,False
nazi,puffin,0.0,False
nazi,licker,0.0,False
nazi,muncher,0.0,False
nazi,fucker,13.0,False
nazi,sucker,1.0,False
nazi,lord,11.0,False
nazi,clown,14.0,False
nazi,slut,1.0,False
nazi,pirate,1.0,False
nazi,bro,29.0,False
nazi,nazi,36.0,False
nazi,whore,5.0,False
nazi,boy,175.0,False
nazi,boi,285.0,False
nazi,burglar,0.0,False
nazi,bandit,0.0,False
nazi,bitch,17.0,False
nazi,waffle,1.0,False
nazi,burger,43.0,False
nazi,cake,5.0,False
nazi,nugget,6.0,False
nazi,rag,2.0,False
nazi,nozzle,0.0,False
nazi,stain,1.0,False
nazi,wagon,10.0,False
nazi,weed,1.0,False
nazi,hat,6.0,False
nazi,canoe,0.0,False
nazi,boat,2.0,False
nazi,stick,6.0,False
nazi,socket,0.0,False
nazi,trumpet,1.0,False
nazi,mitten,0.0,False
nazi,twat,1.0,False
nazi,dick,12.0,False
nazi,cunt,27.0,False
nazi,ass,8.0,False
nazi,cock,10.0,False
nazi,balls,26.0,False
nazi,face,23.0,False
nazi,head,11.0,False
nazi,nuts,1.0,False
nazi,brain,3.0,False
nazi,brains,2.0,False
nazi,knuckle,0.0,False
nazi,mouth,16.0,False
nazi,nose,0.0,False
nazi,skull,1.0,False
nazi,tard,62.0,False
nazi,oid,4.0,False
nazi,ster,20195.0,False
nazi,azoid,0.0,False
nazi,let,3.0,False
nazi,fuck,28.0,False
nazi,shit,90.0,False
nazi,fart,0.0,False
nazi,wit,0.0,False
nazi,lib,3.0,False
nazi,breath,0.0,False
geek,wad,82.0,True
geek,bag,4.0,False
geek,bucket,1.0,False
geek,sack,0.0,False
geek,ball,8.0,False
geek,splash,1.0,False
geek,pot,0.0,False
geek,pile,0.0,False
geek,weasel,1.0,False
geek,monkey,6.0,False
geek,dog,0.0,False
geek,rat,13.0,False
geek,bird,1.0,False
geek,goblin,0.0,False
geek,puffin,0.0,False
geek,licker,0.0,False
geek,muncher,0.0,False
geek,fucker,0.0,False
geek,sucker,0.0,False
geek,lord,51.0,False
geek,clown,0.0,False
geek,slut,2.0,False
geek,pirate,1.0,False
geek,bro,38.0,False
geek,nazi,0.0,False
geek,whore,1.0,False
geek,boy,192.0,False
geek,boi,13.0,False
geek,burglar,0.0,False
geek,bandit,0.0,False
geek,bitch,1.0,False
geek,waffle,0.0,False
geek,burger,35.0,False
geek,cake,1.0,False
geek,nugget,0.0,False
geek,rag,0.0,False
geek,nozzle,0.0,False
geek,stain,0.0,False
geek,wagon,13.0,False
geek,weed,7.0,False
geek,hat,3.0,False
geek,canoe,0.0,False
geek,boat,1.0,False
geek,stick,4.0,False
geek,socket,1.0,False
geek,trumpet,0.0,False
geek,mitten,0.0,False
geek,twat,0.0,False
geek,dick,15.0,False
geek,cunt,0.0,False
geek,ass,32.0,False
geek,cock,0.0,False
geek,balls,2.0,False
geek,face,50.0,False
geek,head,16.0,False
geek,nuts,0.0,False
geek,brain,3.0,False
geek,brains,7.0,False
geek,knuckle,0.0,False
geek,mouth,1.0,False
geek,nose,0.0,False
geek,skull,0.0,False
geek,tard,26.0,False
geek,oid,80.0,False
geek,ster,104.0,True
geek,azoid,125.0,True
geek,let,563.0,True
geek,fuck,3.0,False
geek,shit,15.0,False
geek,fart,1.0,False
geek,wit,1.0,False
geek,lib,0.0,False
geek,breath,0.0,False
slut,wad,3.0,True
slut,bag,1902.0,True
slut,bucket,172.0,False
slut,sack,4.0,False
slut,ball,24.0,False
slut,splash,0.0,False
slut,pot,1.0,False
slut,pile,7.0,False
slut,weasel,5.0,False
slut,monkey,28.0,False
slut,dog,54.0,False
slut,rat,2.0,False
slut,bird,4.0,False
slut,goblin,3.0,False
slut,puffin,0.0,False
slut,licker,1.0,False
slut,muncher,2.0,False
slut,fucker,54.0,True
slut,sucker,3.0,False
slut,lord,483.0,False
slut,clown,7.0,False
slut,slut,27.0,False
slut,pirate,4.0,False
slut,bro,1.0,False
slut,nazi,1.0,False
slut,whore,587.0,True
slut,boy,254.0,False
slut,boi,64.0,False
slut,burglar,0.0,False
slut,bandit,2.0,False
slut,bitch,66.0,True
slut,waffle,11.0,True
slut,burger,41.0,False
slut,cake,71.0,False
slut,nugget,33.0,False
slut,rag,11.0,False
slut,nozzle,2.0,False
slut,stain,4.0,False
slut,wagon,19.0,False
slut,weed,3.0,False
slut,hat,1.0,False
slut,canoe,1.0,False
slut,boat,3.0,False
slut,stick,7.0,False
slut,socket,1.0,False
slut,trumpet,0.0,False
slut,mitten,0.0,False
slut,twat,0.0,False
slut,dick,5.0,False
slut,cunt,67.0,False
slut,ass,189.0,False
slut,cock,13.0,False
slut,balls,16.0,False
slut,face,490.0,True
slut,head,15.0,True
slut,nuts,3.0,False
slut,brain,12.0,False
slut,brains,1.0,False
slut,knuckle,1.0,False
slut,mouth,84.0,False
slut,nose,4.0,False
slut,skull,1.0,False
slut,tard,11.0,False
slut,oid,4.0,False
slut,ster,13.0,False
slut,azoid,0.0,False
slut,let,19.0,False
slut,fuck,74.0,False
slut,shit,8.0,False
slut,fart,40.0,False
slut,wit,0.0,False
slut,lib,0.0,False
slut,breath,0.0,False
whore,wad,0.0,False
whore,bag,1506.0,False
whore,bucket,22.0,False
whore,sack,5.0,False
whore,ball,4.0,False
whore,splash,0.0,False
whore,pot,1.0,False
whore,pile,0.0,False
whore,weasel,1.0,False
whore,monkey,7.0,False
whore,dog,56.0,False
whore,rat,19.0,False
whore,bird,2.0,False
whore,goblin,8.0,False
whore,puffin,0.0,False
whore,licker,2.0,False
whore,muncher,1.0,False
whore,fucker,73.0,True
whore,sucker,1.0,False
whore,lord,95.0,False
whore,clown,20.0,False
whore,slut,217.0,False
whore,pirate,1.0,False
whore,bro,2.0,False
whore,nazi,0.0,False
whore,whore,9.0,False
whore,boy,46.0,False
whore,boi,5.0,False
whore,burglar,0.0,False
whore,bandit,0.0,False
whore,bitch,182.0,False
whore,waffle,1.0,False
whore,burger,15.0,False
whore,cake,43.0,False
whore,nugget,5.0,False
whore,rag,7.0,False
whore,nozzle,0.0,False
whore,stain,2.0,False
whore,wagon,4.0,False
whore,weed,2.0,False
whore,hat,2.0,False
whore,canoe,1.0,False
whore,boat,11.0,False
whore,stick,5.0,False
whore,socket,0.0,False
whore,trumpet,0.0,False
whore,mitten,0.0,False
whore,twat,3.0,False
whore,dick,5.0,False
whore,cunt,158.0,False
whore,ass,92.0,False
whore,cock,12.0,False
whore,balls,5.0,False
whore,face,386.0,False
whore,head,45.0,False
whore,nuts,3.0,False
whore,brain,5.0,False
whore,brains,0.0,False
whore,knuckle,1.0,False
whore,mouth,253.0,False
whore,nose,0.0,False
whore,skull,0.0,False
whore,tard,18.0,False
whore,oid,0.0,False
whore,ster,11.0,False
whore,azoid,0.0,False
whore,let,34.0,False
whore,fuck,32.0,False
whore,shit,467.0,True
whore,fart,22.0,False
whore,wit,0.0,False
whore,lib,0.0,False
whore,breath,6.0,False
bitch,wad,95.0,True
bitch,bag,177.0,False
bitch,bucket,6.0,False
bitch,sack,5.0,False
bitch,ball,162.0,False
bitch,splash,0.0,False
bitch,pot,2.0,False
bitch,pile,5.0,False
bitch,weasel,7.0,False
bitch,monkey,46.0,False
bitch,dog,39.0,False
bitch,rat,10.0,False
bitch,bird,22.0,False
bitch,goblin,5.0,False
bitch,puffin,0.0,False
bitch,licker,10.0,False
bitch,muncher,0.0,False
bitch,fucker,114.0,True
bitch,sucker,2.0,False
bitch,lord,155.0,False
bitch,clown,8.0,False
bitch,slut,152.0,True
bitch,pirate,0.0,False
bitch,bro,9.0,False
bitch,nazi,6.0,False
bitch,whore,299.0,True
bitch,boy,11253.0,True
bitch,boi,3127.0,False
bitch,burglar,4.0,False
bitch,bandit,0.0,False
bitch,bitch,103.0,False
bitch,waffle,45.0,False
bitch,burger,25.0,False
bitch,cake,133.0,False
bitch,nugget,161.0,False
bitch,rag,7.0,False
bitch,nozzle,20.0,False
bitch,stain,9.0,False
bitch,wagon,64.0,False
bitch,weed,19.0,False
bitch,hat,3.0,False
bitch,canoe,16.0,False
bitch,boat,37.0,False
bitch,stick,86.0,False
bitch,socket,4.0,False
bitch,trumpet,0.0,False
bitch,mitten,3.0,False
bitch,twat,21.0,False
bitch,dick,153.0,False
bitch,cunt,603.0,True
bitch,ass,35551.0,True
bitch,cock,155.0,False
bitch,balls,32.0,False
bitch,face,13086.0,True
bitch,head,103.0,False
bitch,nuts,153.0,False
bitch,brain,20.0,False
bitch,brains,7.0,False
bitch,knuckle,1.0,False
bitch,mouth,83.0,False
bitch,nose,5.0,False
bitch,skull,1.0,False
bitch,tard,167.0,False
bitch,oid,7.0,False
bitch,ster,37.0,False
bitch,azoid,19.0,False
bitch,let,242.0,True
bitch,fuck,391.0,False
bitch,shit,155.0,False
bitch,fart,54.0,False
bitch,wit,20.0,False
bitch,lib,3.0,False
bitch,breath,3.0,False
lard,wad,3.0,False
lard,bag,99.0,False
lard,bucket,270.0,True
lard,sack,58.0,False
lard,ball,517.0,True
lard,splash,0.0,False
lard,pot,4.0,False
lard,pile,14.0,False
lard,weasel,0.0,False
lard,monkey,1.0,False
lard,dog,0.0,False
lard,rat,0.0,False
lard,bird,0.0,False
lard,goblin,8.0,False
lard,puffin,0.0,False
lard,licker,2.0,False
lard,muncher,3.0,False
lard,fucker,7.0,False
lard,sucker,4.0,False
lard,lord,213.0,False
lard,clown,1.0,False
lard,slut,0.0,False
lard,pirate,0.0,False
lard,bro,2.0,False
lard,nazi,0.0,False
lard,whore,3.0,False
lard,boy,92.0,True
lard,boi,12.0,False
lard,burglar,0.0,False
lard,bandit,0.0,False
lard,bitch,6.0,False
lard,waffle,0.0,False
lard,burger,34.0,False
lard,cake,35.0,False
lard,nugget,3.0,False
lard,rag,0.0,False
lard,nozzle,0.0,False
lard,stain,1.0,False
lard,wagon,11.0,False
lard,weed,0.0,False
lard,hat,4.0,False
lard,canoe,0.0,False
lard,boat,7.0,False
lard,stick,3.0,False
lard,socket,0.0,False
lard,trumpet,0.0,False
lard,mitten,0.0,False
lard,twat,1.0,False
lard,dick,0.0,False
lard,cunt,4.0,False
lard,ass,12736.0,True
lard,cock,1.0,False
lard,balls,211.0,True
lard,face,52.0,False
lard,head,25.0,False
lard,nuts,1.0,False
lard,brain,21.0,False
lard,brains,10.0,False
lard,knuckle,0.0,False
lard,mouth,9.0,False
lard,nose,0.0,False
lard,skull,1.0,False
lard,tard,113.0,False
lard,oid,2.0,False
lard,ster,4.0,False
lard,azoid,0.0,False
lard,let,5.0,False
lard,fuck,38.0,False
lard,shit,27.0,False
lard,fart,1.0,False
lard,wit,0.0,False
lard,lib,0.0,False
lard,breath,1.0,False
scum,wad,174.0,True
scum,bag,1347188.1,True
scum,bucket,1361.0,True
scum,sack,96.0,False
scum,ball,1452.0,True
scum,splash,2.0,False
scum,pot,5.0,False
scum,pile,41.0,False
scum,weasel,13.0,False
scum,monkey,0.0,False
scum,dog,479.0,False
scum,rat,91.0,False
scum,bird,18.0,False
scum,goblin,2.0,False
scum,puffin,0.0,False
scum,licker,15.0,False
scum,muncher,1.0,False
scum,fucker,285.0,False
scum,sucker,572.0,True
scum,lord,4239.0,True
scum,clown,4.0,False
scum,slut,10.0,False
scum,pirate,2.0,False
scum,bro,105.0,False
scum,nazi,0.0,False
scum,whore,35.0,False
scum,boy,62.0,False
scum,boi,27.0,False
scum,burglar,0.0,False
scum,bandit,0.0,False
scum,bitch,39.0,False
scum,waffle,13.0,False
scum,burger,29.0,False
scum,cake,13.0,False
scum,nugget,12.0,False
scum,rag,46.0,False
scum,nozzle,3.0,False
scum,stain,50.0,False
scum,wagon,10.0,False
scum,weed,0.0,False
scum,hat,6.0,False
scum,canoe,1.0,False
scum,boat,10.0,False
scum,stick,2.0,False
scum,socket,0.0,False
scum,trumpet,0.0,False
scum,mitten,0.0,False
scum,twat,22.0,False
scum,dick,41.0,False
scum,cunt,300.0,False
scum,ass,66.0,False
scum,cock,16.0,False
scum,balls,505.0,True
scum,face,89.0,True
scum,head,27.0,True
scum,nuts,14.0,False
scum,brain,18.0,False
scum,brains,8.0,False
scum,knuckle,0.0,False
scum,mouth,0.0,False
scum,nose,0.0,False
scum,skull,1.0,False
scum,tard,57.0,False
scum,oid,5.0,False
scum,ster,25.0,False
scum,azoid,0.0,False
scum,let,14.0,False
scum,fuck,12741.0,True
scum,shit,331.0,True
scum,fart,2.0,False
scum,wit,0.0,False
scum,lib,1.0,False
scum,breath,2.0,True
slime,wad,53.0,True
slime,bag,2800.0,True
slime,bucket,204.0,True
slime,sack,13.0,False
slime,ball,33254.0,True
slime,splash,0.0,False
slime,pot,10.0,False
slime,pile,9.0,False
slime,weasel,11.0,False
slime,monkey,1.0,False
slime,dog,45.0,False
slime,rat,4.0,False
slime,bird,0.0,False
slime,goblin,0.0,False
slime,puffin,0.0,False
slime,licker,1.0,False
slime,muncher,0.0,False
slime,fucker,6.0,False
slime,sucker,5.0,False
slime,lord,104.0,False
slime,clown,0.0,False
slime,slut,2.0,False
slime,pirate,0.0,False
slime,bro,47.0,False
slime,nazi,0.0,False
slime,whore,0.0,False
slime,boy,91.0,False
slime,boi,74.0,False
slime,burglar,0.0,False
slime,bandit,0.0,False
slime,bitch,3.0,False
slime,waffle,0.0,False
slime,burger,31.0,False
slime,cake,2.0,False
slime,nugget,1.0,False
slime,rag,1.0,False
slime,nozzle,0.0,False
slime,stain,5.0,False
slime,wagon,1.0,False
slime,weed,5.0,False
slime,hat,8.0,False
slime,canoe,0.0,False
slime,boat,0.0,False
slime,stick,0.0,False
slime,socket,0.0,False
slime,trumpet,0.0,False
slime,mitten,0.0,False
slime,twat,1.0,False
slime,dick,10.0,False
slime,cunt,40.0,False
slime,ass,4.0,False
slime,cock,6.0,False
slime,balls,10189.0,True
slime,face,48.0,True
slime,head,136.0,True
slime,nuts,2.0,False
slime,brain,6.0,False
slime,brains,4.0,False
slime,knuckle,0.0,False
slime,mouth,0.0,False
slime,nose,4.0,False
slime,skull,3.0,False
slime,tard,4.0,False
slime,oid,3.0,False
slime,ster,14.0,False
slime,azoid,0.0,False
slime,let,0.0,False
slime,fuck,60.0,False
slime,shit,25.0,False
slime,fart,8.0,False
slime,wit,0.0,False
slime,lib,0.0,False
slime,breath,2.0,False
dirt,wad,102.0,True
dirt,bag,121165.6,True
dirt,bucket,7.0,False
dirt,sack,31.0,False
dirt,ball,4438.0,True
dirt,splash,0.0,False
dirt,pot,5.0,False
dirt,pile,384.0,False
dirt,weasel,5.0,False
dirt,monkey,48.0,False
dirt,dog,58.0,False
dirt,rat,8.0,False
dirt,bird,174.0,False
dirt,goblin,2.0,False
dirt,puffin,0.0,False
dirt,licker,29.0,False
dirt,muncher,16.0,False
dirt,fucker,22.0,False
dirt,sucker,12.0,False
dirt,lord,93.0,False
dirt,clown,3.0,False
dirt,slut,68.0,False
dirt,pirate,31.0,False
dirt,bro,9.0,False
dirt,nazi,0.0,False
dirt,whore,3.0,False
dirt,boy,641.0,False
dirt,boi,23.0,False
dirt,burglar,29.0,False
dirt,bandit,2.0,False
dirt,bitch,2.0,False
